instrument_id;name;symbol;alltime_high;first_shaken_at;first_shaken_price;recent_high;last_price
40;Analog Devices Inc.;ADI;68.75;2002-07-25;23.03;68.75;51.38
101;ALLIANCE HEALTHCARE SERVICE;AIQ;76.75;2002-11-13;36;25.17;7.12
146;ADVANCED MICRO DEVICES;AMD;42.1;2002-06-07;9.81;3.31;2.02
152;AMERICAN AIRLINES GROUP INC;AAL;55.76;2002-07-10;14.33;55.76;40.16
490;AVIS BUDGET GROUP INC;CAR;250.7;2002-10-09;90.4;64.83;26.08
683;TIPTREE FINANCIAL INC - A;TIPT;10.18;2008-11-19;4.56666666666667;7.59;6.09
707;CSX CORP;CSX;37.91;2008-11-19;10.92;37.46;22.42
744;CYPRESS SEMICONDUCTOR CORP;CY;39.39;2002-07-25;11.5;15.95;8.3
839;Amdocs Ltd;DOX;60.98;2002-05-06;18.05;60.98;52.68
1055;FAIRCHILD SEMICONDUCTOR INTE;FCS;31.85;2002-08-05;15.31;21.19;20.38
1170;FIFTH STREET FINANCE CORP;FSC;14.12;2008-10-08;6.82;8.49;5.26
1183;FRONTIER COMMUNICATIONS CORP;FTR;15.91;2002-07-26;4.6;8.42;4.36
1338;Goodyear Tire & Rubber Co.;GT;36.63;2002-08-20;14.1;35;28.49
1888;MARRIOTT INTERNATIONAL-CL A;MAR;84.83;2008-07-01;25.87;84.83;62.46
1890;Mattel, Inc.;MAT;47.82;2008-10-09;14.26;30.2;26.24
1945;MoneyGram International, Inc.;MGI;289.6;2007-10-22;144.48;10.61;5.47
2059;Micron Technology Inc.;MU;39.5;2002-06-20;18.4;32.33;11.07
2307;Office Depot Inc.;ODP;44.46;2003-03-07;10.86;9.68;5.07
2336;OLD NATIONAL BANCORP;ONB;26.68;2008-01-08;13.26;14.94;11.67
2387;T-MOBILE US INC;TMUS;80.66;2007-10-23;39.28;43.03;37.85
2500;Pinnacle Entertainment, Inc.;PNK;40.39;2002-10-15;5.86;40.39;29.24
2822;SLM CORP;SLM;58.12;2007-12-12;28.49;10.7;6.06
3085;Texas Instruments Inc.;TXN;59.94;2002-09-18;17.61;59.94;50.3
3171;VIACOM INC-CLASS A;VIA;88.94;2008-10-07;22.46;72.34;45.9
3172;VIACOM INC-CLASS B;VIAB;88.9;2008-10-07;22.15;72.24;43.21
3219;WALGREENS BOOTS ALLIANCE INC;WBA;96.68;2008-10-09;25.28;96.68;80.84
3233;WESTERN DIGITAL CORP;WDC;114.28;2002-06-21;3.53;111.31;44.75
3237;WENDY'S CO/THE;WEN;31.74;2003-09-05;9.87;11.575;9.93
3254;WINDSTREAM HOLDINGS INC;WIN;96;2008-10-24;45.96;53.88;5.5
3296;WILLIS TOWERS WATSON PLC;WLTW;131.761589403974;2008-10-23;57.0860927152318;131.761589403974;111.95
4135;SKYPEOPLE FRUIT JUICE INC;SPU;9.75;2004-07-27;1.95;1.53;0.575
4256;HONGLI CLEAN ENERGY TECHNOLO;CETC;256.8;2002-06-11;76.8;3.03;0.4202
4309;Antares Pharma Inc;ATRS;5.32;2002-08-06;2.2;2.97;1.04
4333;ACCELERATE DIAGNOSTICS INC;AXDX;30.56;2002-06-28;1.16;30.25;14.9
4414;COMMUNITY BANKERS TRUST CORP;ESXB;7.55;2008-10-07;3.48;5.44;5.07
4519;Neuralstem, Inc.;CUR;4.66;2008-04-15;1.77;3.83;0.69
4624;ENTERTAINMENT GAMING ASIA IN;EGT;560;2003-09-10;56;3;1.7064
4640;EASTERN CO/THE;EML;33.25;2007-08-20;16.4;20.57;16.33
4659;EVER-GLORY INTERNATIONAL GRO;EVK;47.5;2002-08-07;0.2;6.64;2.07
4682;Full House Resorts, Inc;FLL;4.95;2002-06-26;0.33;1.77;1.37
4743;PERNIX THERAPEUTICS HOLDINGS;PTX;13;2002-06-28;6.26;11.89;2.26
4773;HIGHPOWER INTERNATIONAL INC;HPJ;9.7;2008-09-16;3.33;5.71;2.21
4804;TELIGENT INC;TLGT;11.52;2002-12-11;0.45;11.52;7.27
4824;Inovio Pharmaceuticals Inc;INO;30.4;2002-04-24;6.4;10.6;5.07
4867;Coffee Holding Co., Inc;JVA;29.35;2005-10-03;7.34;5.47;3.37
4910;MOUNTAIN PROVINCE DIAMONDS;MDM;6.64;2003-04-15;0.45;4.322;2.77
5006;CALADRIUS BIOSCIENCES INC;CLBS;680;2002-04-02;310;4.17;0.6325
5200;Rentech, Inc;RTK;53.2;2002-06-26;4.1;14;2.19
5214;Salisbury Bancorp, Inc;SAL;45.55;2008-11-19;22.5;34;31.698
5317;TUCOWS INC-CLASS A;TCX;31.59;2002-10-10;1.16;31.59;19.81
5329;Tandy Leather Factory, Inc;TLF;9.95;2007-11-26;4;9;7.3057
5420;Westmoreland Coal Co;WLB;44.22;2007-11-21;16.5899;30.68;4.88
5480;Acura Pharmaceuticals, Inc.;ACUR;138.5;2002-07-02;67.5;5.15;1.9
5481;AUTHENTIDATE HOLDING CORP;ADAT;36.4;2002-07-24;5.64;0.8693;0.56
5485;AMERICAN ELECTRIC TECHNOLOGI;AETI;12.5;2002-07-08;2;6.08;2.64
5486;ALLIANCE FIBER OPTIC PRODUCT;AFOP;22.99;2002-04-03;2.325;21.73;13.84
5487;AGENUS INC;AGEN;100.98;2002-07-03;50.106;9.78;3.42
5488;Air T, Inc.;AIRT;33.91;2002-02-21;3.1;26.78;21
5503;AMERICAN CARESOURCE HOLDINGS;GNOW;27.33;2006-05-26;10.02;3.39;0.2101
5504;MGC DIAGNOSTICS CORP;MGCD;18.21;2002-11-12;0.6;7.4;6.9
5510;VENAXIS INC;APPY;448.38;2003-04-23;61.5;2.04;0.2349
5511;APPLIANCE RECYCLING CTRS AMR;ARCI;11;2002-08-07;2.6;2.97;0.84
5512;ARC GROUP WORLDWIDE INC;ARCW;23.74;2002-09-30;3.705;8.6;1.42
5513;ART'S-WAY MANUFACTURING CO;ARTW;19.08;2005-10-31;2.34;5.72;2.74
5514;ARROWHEAD RESEARCH CORP;ARWR;84;2002-03-26;0.1;8;4.19
5515;VERICEL CORP;VCEL;648;2002-05-15;73.6;3.95;2.09
5516;ASURE SOFTWARE INC;ASUR;7.905;2002-02-27;1.28;6.34;5.27
5518;LRAD CORP;LRAD;11.33;2005-05-11;5.52;2.99;1.67
5521;Athersys, Inc.;ATHX;8.5;2007-12-20;3.9;3.27;1.23
5522;AMES NATIONAL CORP;ATLO;42.5;2006-05-09;21.23;26.3;23.91
5524;DIVERSICARE HEALTHCARE SERVI;DVCR;21;2002-03-13;0.22;16.95;8.43
5526;ABRAXAS PETROLEUM CORP;AXAS;8.87;2002-05-02;0.84;3.88;1.02
5530;BIRNER DENTAL MGMT SERVICES;BDMS;25.04;2008-10-09;12.02;15;10
5531;BIODELIVERY SCIENCES INTL;BDSI;18.15;2002-09-06;2.6;15.32;3.94
5534;NATURAL HEALTH TRENDS CORP;NHTC;53.72;2002-03-18;2.14;53.72;19.69
5541;BRIDGELINE DIGITAL INC;BLIN;25.25;2008-01-17;12.25;2.65;0.875
5542;BIOLASE INC;BIOL;21.29;2004-07-19;8.78;2.63;0.7715
5543;BANK OF MARIN BANCORP/CA;BMRC;55.74;2009-01-21;19.1;55.74;52.06
5544;BNC Bancorp;BNCN;25.78;2008-07-08;10;25.78;21.43
5547;CORDIA BANCORP INC;BVA;120.481927710843;2005-10-18;59.3373493975904;4.13;3.85
5548;BROADWAY FINANCIAL CORP/DE;BYFC;15;2007-11-06;7.27;2.08;1.4695
5549;China Automotive Systems, Inc.;CAAS;26.35;2004-03-29;8.52;8.95;4.08
5554;Cascade Bancorp;CACB;314.9;2007-12-17;155;6.14;5.21
5555;China Auto Logistics Inc. ;CALI;36.6;2010-05-24;18.24;2.33;1
5557;Carolina Trust Bank;CART;20.75;2008-06-30;9.53;6.4;6.1293
5561;YOUR COMMUNITY BANKSHARES IN;YCB;33.85;2008-07-16;12.5;33.85;33.03
5562;Cleveland BioLabs, Inc.;CBLI;273.6;2008-01-04;66.2;5.38;3.81
5564;CLEAN DIESEL TECHNOLOGIES;CDTI;178.74;2002-07-10;57;2.52;0.71
5565;CENTRAL FEDERAL CORP;CFBK;81.05;2005-11-16;39.5;1.5;1.32
5568;Compugen Ltd.;CGEN;14.2;2002-05-21;2.48;8.84;4.94
5569;CHEVIOT FINANCIAL CORP;CHEV;16.15;2008-07-15;7.99299883313886;16.15;14.25
5571;CHINA HOUSING & LAND DEVELOP;CHLN;37;2006-09-27;8.5;4.61;2.84
5572;China Natural Resources, Inc.;CHNR;44.26;2002-07-08;1.24;2.61;1.0958
5576;CLEARONE INC;CLRO;18.54;2002-09-24;9.091;14.29;11.3
5578;EURO TECH HOLDINGS CO LTD;CLWT;34.375;2002-12-30;3.37333333333333;3.75;3.29
5585;Century Casinos, Inc.;CNTY;11.87;2007-10-10;5.92;7.78;6.58
5586;FINJAN HOLDINGS INC;FNJN;497700000;2008-03-20;245700000;3.13;1.113
5588;MAJESCO ENTERTAINMENT CO;COOL;234.22;2002-06-13;12.25;1.92;0.91
5589;CORCEPT THERAPEUTICS INC;CORT;12.23;2004-07-08;6;7.16;3.82
5590;TWO RIVER BANCORP;TRCB;15.5;2008-02-01;7.58;9.98;9.14
5592;CATALYST PHARMACEUTICALS INC;CPRX;6.83;2007-07-26;3.09;5.74;2.1
5596;Crown Crafts, Inc.;CRWS;9.3;2002-10-11;0.52;8.85;8.23
5601;CYREN LTD;CYRN;7.44;2002-04-10;0.606;3.43;1.54
5603;CTI INDUSTRIES CORP;CTIB;9.93;2002-07-23;3.699;5.13;5
5604;CTI BIOPHARMA CORP;CTIC;32400;2002-04-25;13680;2.82;1.16
5607;CENTRAL VALLEY COMM BANCORP;CVCY;17;2003-01-22;7.45;12.5;10.93
5608;CVD EQUIPMENT CORP;CVV;19.18;2002-09-05;1.54;14.94;8
5609;CYANOTECH CORP;CYAN;11.35;2002-06-26;2.64;10.25;5.4057
5611;CYTRX CORP;CYTR;36.05;2002-08-07;3.22;5.27;1.92
5612;CITIZENS & NORTHERN CORP;CZNC;37.27;2007-08-14;18.46;21.2;20.05
5613;DATA I/O CORP;DAIO;6.74;2002-06-28;0.9;3.79;2.315
5616;Delcath Systems, Inc.;DCTH;258.88;2002-02-21;22.24;1.44;0.41
5618;DENNY'S CORP;DENN;12.7;2002-12-13;0.58;12.7;9.2
5619;Digital Ally, Inc.;DGLY;88.48;2006-11-20;15.76;18.3;6.75
5625;DNB FINANCIAL CORP;DNBF;34.25;2007-08-27;17.12;29.95;28.78
5629;DYNAVAX TECHNOLOGIES CORP;DVAX;98.5;2004-07-23;45.9;31.68;25.45
5630;DATAWATCH CORP;DWCH;37.85;2004-07-22;3.28;8.1;4.75
5631;DYNATRONICS CORP;DYNT;17.45;2002-09-24;3.2;3.89;2.71
5632;Ebix Inc;EBIX;37.81;2002-02-20;0.382222222222222;37.81;33.21
5633;MERUS LABS INTERNATIONAL INC;MSLI;7;2002-03-13;3.4;2.85;1.39
5637;EFUTURE INFORMATION TECHNOLO;EFUT;45.93;2007-03-09;22.67;15.89;7.36
5638;Eagle Bancorp, Inc.;EGBN;55.18;2008-06-24;9.8;55.18;45.47
5639;8X8 Inc;EGHT;12.5;2002-06-06;0.62;12.5;12.5
5640;Electro-Sensors, Inc.;ELSE;10.88;2003-02-07;2.26;4.42;3.36
5641;Eltek Ltd.;ELTK;5.35;2002-07-08;0.97;1.39;1.2256
5643;CASI PHARMACEUTICALS INC;CASI;91.41;2002-06-13;45.1;1.92;0.8289
5644;INVENTERGY GLOBAL INC;INVT;450;2002-06-21;57;8.602;1.7
5645;IMMUNE PHARMACEUTICALS INC;IMNP;102;2010-06-28;39.972;2.17;0.525
5648;ELMIRA SAVINGS BANK;ESBK;35;2008-02-29;17.04;22;19.2
5651;ESCALON MEDICAL CORP;ESMC;26.401;2002-08-12;1.4;1.64;0.84
5652;Evolving Systems, Inc.;EVOL;37;2002-02-25;1.6;9.98;5.11
5653;EXACT SCIENCES CORP;EXAS;31.16;2003-02-04;8.1;31.16;6.37
5654;ENERGY XXI LTD;EXXI;39.03;2008-09-10;17.5;4.83;0.8289
5657;First Capital, Inc.;FCAP;28.1499;2009-03-03;12.17;28.1499;24.19
5658;FIRST COMMUNITY CORP;FCCO;24.5;2007-12-18;12.08;14.92;13.05
5660;First Clover Leaf Financial Corp.;FCLF;12.15;2010-05-12;6.04;9.89;9.1816
5661;1st Century Bancshares, Inc;FCTY;10.75;2008-07-10;5.35;8.47;7.55
5663;CIVISTA BANCSHARES INC;CIVB;35.23;2007-06-21;17.25;12.83;11.466
5666;FEMALE HEALTH COMPANY;FHCO;10.01;2004-08-25;1.65;3.92;1.25
5670;FONAR CORP;FONR;50.25;2002-09-30;25;18.33;14.6
5672;Forward Industries, Inc.;FORD;28.72;2005-12-23;10.05;2.34;1.2
5684;GIGA-TRONICS INC;GIGA;7.93;2002-06-25;2.34;2.83;1.22
5685;Glen Burnie Bancorp;GLBZ;30.999;2007-08-24;15.45;15.34;11.334
5692;U.S. GLOBAL INVESTORS INC-A;GROW;36.05;2002-10-31;0.58;3.47;1.25
5695;Good Times Restaurants Inc.;GTIM;19.5;2002-09-26;7.8;9.9;4.34
5698;Hudson Technologies, Inc.;HDSN;4.96;2002-07-03;1.65;4.53;2.94
5700;Heritage Oaks Bancorp;HEOP;22.9;2008-05-09;11;9.16;7.7
5701;HIGHWAY HOLDINGS LTD;HIHO;7.39;2002-08-05;0.47;5.66;4.3
5704;HELIOS AND MATHESON ANALYTIC;HMNY;35.25;2002-07-22;0.825;4.8;1.4
5705;HESKA CORP;HSKA;39.76;2002-04-30;6.49;39.76;35.77
5706;icad inc.;ICAD;32;2002-08-12;8.5;10.95;4.06
5707;IMMUCELL CORP;ICCC;11.05;2002-09-26;1.8;11.05;7.49
5709;INDUSTRIAL SVCS OF AMERICA;IDSA;20.73;2004-05-25;6.78666666666667;6;1.191
5712;IKONICS CORP;IKNX;30.68;2009-01-14;5.05;18.15;10.86
5714;Insmed, Inc.;INSM;40.9;2002-05-24;19;27.54;13.27
5715;PRISM TECHNOLOGIES GROUP INC;PRZM;12.22;2002-06-24;2.74;3.18;0.799
5720;Insignia Systems, Inc.;ISIG;11.36;2003-02-12;5.44;3.4;2.62
5721;Image Sensing Systems, Inc.;ISNS;19.15;2002-07-12;1.06;4.66;3.03
5722;Isramco, Inc.;ISRL;171.18;2002-10-08;1.97;144.8;79.8
5724;JEWETT-CAMERON TRADING LTD;JCTCF;13.49;2008-09-29;3;12.81;9.73
5726;Joe's Jeans Inc.;JOEZ;7.34;2003-12-02;3.53;0.5525;0.212
5728;JACKSONVILLE BANCORP INC/IL;JXSB;27.84;2008-01-03;9.28514376996805;27.84;25.5001
5731;KERYX BIOPHARMACEUTICALS;KERX;19.16;2002-04-18;3.72;14.31;3.44
5732;KINGSTONE COS INC;KINS;9.99;2002-12-12;0.25;9.99;7.79
5734;KANDI TECHNOLOGIES GROUP INC;KNDI;21.6;2008-07-31;3.24;14.54;8.42
5735;CESCA THERAPEUTICS INC;KOOL;25.6;2002-09-30;5.8;1.03;0.14
5738;Leading Brands Inc;LBIX;34.35;2003-02-25;10;4;2.01
5739;lime energy co.;LIME;132.3;2002-09-30;53.9;4;2.8
5740;LIVE VENTURES INC;LIVE;165.3;2002-03-12;5.7;3.78;1.6801
5742;LA JOLLA PHARMACEUTICAL CO;LJPC;23125000;2002-06-11;10975000;43.9;17.13
5748;LivePerson, Inc.;LPSN;19.49;2002-02-20;0.32;11.6;6.14
5749;LIGHTPATH TECHNOLOGIES INC-A;LPTH;31.84;2002-02-14;15.6;3.44;3.06
5752;LIGHTBRIDGE CORP;LTBR;24.9;2002-05-15;1.05;1.8;0.7401
5753;Lantronix, Inc.;LTRX;41.58;2002-02-07;12.3;2.2265;1.12
5754;LUNA INNOVATIONS INC;LUNA;9.53;2007-03-08;3.04;1.681;1
5758;MAYS (J.W.) INC;MAYS;67.14;2008-10-29;11.5;59.93;54.9118
5760;MIDDLEBURG FINANCIAL CORP;MBRG;44.45;2007-12-19;21.67;19.04;19.04
5768;STRATA SKIN SCIENCES INC;SSKN;116.7;2007-11-20;41.9;3.57;1.1
5771;MACKINAC FINANCIAL CORP;MFNC;160;2002-11-01;77;12.38;10.78
5773;MONARCH FINANCIAL HOLDINGS;MNRK;18.2;2008-07-15;6.66666666666667;18.2;16.62
5774;Manitex International, Inc.;MNTX;17.44;2006-03-15;3.17;11.9;4.91
5775;MAGELLAN PETROLEUM CORP;MPET;30.16;2004-05-04;8.72;7.032;0.3117
5781;MER TELEMANAGEMENT SOLUTIONS;MTSL;8.46;2002-07-23;1.6;3.1099;0.762
5783;NATURES SUNSHINE PRODS INC;NATR;23.24;2003-02-12;7.301;14.6;9.09
5787;NEPTUNE TECH & BIORESSOURCES;NEPT;7.451;2004-11-29;0.16;1.88;1.17
5788;APRICUS BIOSCIENCES INC;APRI;81.45;2002-06-17;37.635;2.57;1.15
5789;REVOLUTION LIGHTING TECHNOLO;RVLT;9.54;2002-05-21;3.1;1.38;0.74
5792;CAPRICOR THERAPEUTICS INC;CAPR;325;2002-06-24;7.5;10.25;2.22
5798;NORTECH SYSTEMS INC;NSYS;14.5;2003-04-10;5.51;5.8892;3.77
5800;NetSol Technologies Inc.;NTWK;55;2002-02-12;10;8.36;6.85
5801;NVE CORP;NVEC;80.49;2004-05-03;32.97;80.49;51.6
5804;NYMOX PHARMACEUTICAL CORP;NYMX;9.34;2003-05-30;2.78;4.06;2.48
5805;Ocean Bio-Chem, Inc.;OBCI;5.56;2003-04-02;1.2;5.47;2.13
5806;OCULUS INNOVATIVE SCIENCES I;OCLS;77;2007-09-14;34.23;1.83;0.982
5807;ONCOGENEX PHARMACEUTICAL INC;OGXI;149.4;2002-05-02;72;3.6;0.75
5808;Old Line Bancshares, Inc.;OLBK;18.23;2008-06-13;6.9;18.23;17.39
5810;ODYSSEY MARINE EXPLORATION;OMEX;8.32;2002-07-15;0.7;0.99;0.245
5814;Onvia, Inc.;ONVI;9.05;2002-05-06;2.4;5.14;3.65
5815;OLD POINT FINANCIAL CORP;OPOF;31.2;2009-03-03;15.35;18.92;17.9
5816;Opexa Therapeutics, Inc.;OPXA;4640;2002-10-08;6.4;7.2792;1.9223
5821;OAK VALLEY BANCORP;OVLY;16.45;2007-12-06;8;10.87;9.486
5825;PURE CYCLE CORP;PCYO;14.46;2005-10-06;6;5.7;4.18
5829;Perfumania Holdings, Inc;PERF;31.53;2004-06-17;7.3;6;2.76
5830;PERMA-FIX ENVIRONMENTAL SVCS;PESI;17.5;2003-03-20;8.5;4.56;3.85
5832;PEOPLES FINANCIAL CORP/MISS;PFBX;27.94;2010-05-06;13.77;11.3;8.95
5834;PFSweb, Inc.;PFSW;16.074;2002-05-30;2.115;16.02;13.49
5837;Parke Bancorp, Inc.;PKBK;28.7;2007-11-21;14.31;13.62;11.42
5838;Plumas Bancorp;PLBC;26.6999;2007-06-12;13.22;10;8.52
5839;VBI VACCINES INC;VBIV;45.84;2003-05-16;10.05;3.25;2.31
5840;PSYCHEMEDICS CORP;PMD;20.8;2003-06-25;8.15;17.66;8.69
5841;PRIMEENERGY CORP;PNRG;86;2009-01-15;42.99;76.95;38
5842;Pointer Telocation Ltd.;PNTR;235;2002-04-22;116;8.884;5.54
5843;PEREGRINE PHARMACEUTICALS;PPHM;17.2;2002-04-24;8.45;1.63;1.02
5849;Pluristem Therapeutics, Inc.;PSTI;450;2003-09-03;224;3.72;0.87
5853;RAVE RESTAURANT GROUP INC;RAVE;15.37;2006-11-15;1.6;15.37;5.84
5857;RADA ELECTRONIC INDS LTD;RADA;10.32;2002-05-21;2.46;2.9;0.3264
5858;RAND CAPITAL CORP;RAND;5.04;2005-04-29;1.28;4.2;3.65
5859;Radcom Ltd.;RDCM;20.2;2002-04-15;4.8;16.63;16.63
5860;READING INTERNATIONAL INC-A;RDI;16.21;2008-10-16;5.2;16.21;10.98
5861;READING INTERNATIONAL INC-B;RDIB;17.81;2008-11-18;5.35;17.81;13.03
5863;RESEARCH FRONTIERS INC;REFR;19.799;2002-07-23;8.31;6.53;4.52
5867;RIT Technologies Ltd.;RITT;31.6;2002-04-26;14.8;2.13;1.2
5868;River Valley Bancorp.;RIVR;35.89;2007-12-07;14.5;35.89;33.58
5869;Rand Logistics, Inc.;RLOG;9.1;2008-12-19;3.41;3.72;1.07
5871;RADIO ONE INC-CL A;ROIA;24.65;2002-07-23;12.1;4.11;1.5085
5873;RAPTOR PHARMACEUTICAL CORP;RPTP;1127.44;2002-07-08;293.76;16.125;3.45
5876;GALENA BIOPHARMA INC;GALE;13.6;2008-05-02;6.49;2.24;0.8131
5877;inContact, Inc.;SAAS;11.9;2003-04-24;1.2;11.9;8.8
5884;SUPERCONDUCTOR TECHNOLOGIES;SCON;894;2002-06-07;394.8;2.78;0.175
5885;SigmaTron International, Inc.;SGMA;32.78;2002-02-14;1.79;9.1;6.29
5886;SPAR GROUP INC;SGRP;5.5;2004-02-25;2.73;2.23;1.04
5887;SINO-GLOBAL SHIPPING AMERICA;SINO;21.45;2008-06-12;9.9716;1.69;0.556
5889;Simulations Plus, Inc.;SLP;11.39;2004-06-24;0.9275;11.39;11.2
5892;SHARPS COMPLIANCE CORP;SMED;11.908;2002-07-18;1.05;10.11;7.25
5893;Schmitt Industries, Inc.;SMIT;11.69;2003-02-04;1.07;3.1621;2.08
5894;SUMMIT FINANCIAL GROUP INC;SMMF;36;2006-07-27;17.97;12.78;11.31
5895;INVENTURE FOODS INC;SNAK;14.28;2004-06-14;2.39;12.11;5.85
5897;Sunesis Pharmaceuticals, Inc.;SNSS;44.034;2007-06-26;19.98;3.58;0.849
5901;SPHERIX INC;SPEX;2120;2002-07-03;1052;1.03;0.1206
5902;SAPIENS INTERNATIONAL CORP;SPNS;12.64;2002-10-14;3.25;12.64;9.66
5906;STEWARDSHIP FINANCIAL CORP;SSFN;19.6875049218762;2008-12-02;9.5;6.49;5.77
5908;STREAMLINE HEALTH SOLUTIONS;STRM;8.35;2002-07-12;2.1;4.25;1.6
5912;Summer Infant, Inc.;SUMR;9.22;2008-11-18;2.8;3.3;2.12
5914;SUTOR TECHNOLOGY GROUP LTD;TOR;45;2006-05-01;3;4.4;0.49
5915;SEVERN BANCORP INC/MD;SVBI;24.1;2007-10-18;11.77;5.789;5.14
5920;TAITRON COMPONENTS INC-CL A;TAIT;3.5;2004-08-02;1.72;1.1;0.9801
5922;Taylor Devices, Inc.;TAYD;17.05;2002-07-12;3.6;17.05;13.92
5927;RENNOVA HEALTH INC;RNVA;2316;2002-06-10;522;22.3;0.85
5929;THRESHOLD PHARMACEUTICALS;THLD;99.12;2006-05-12;20.64;5.11;0.3619
5933;Top Image Systems, Ltd.;TISA;6.04;2002-08-09;1.79;4.32;2.21
5935;SEVCON INC;SEV;13.88;2002-09-18;5;12.4;9.14
5936;TOR MINERALS INTERNATIONAL;TORM;42.8;2004-04-29;20.65;7.4695;4.2
5939;Transcat, Inc.;TRNS;13.3999;2002-05-21;0.82;10.45;9.5
5941;TOWERSTREAM CORP;TWER;8.9;2007-06-06;3.95;2.54;0.2695
5943;UNITED BANCORP INC/OHIO;UBCP;18.49;2008-01-17;9.05;10.9;9.2
5945;UFP Technologies, Inc.;UFPT;27.25;2005-11-08;2.73;25.38;21.8
5947;UNITED SECURITY BANCSHARES;USBI;34.74;2007-12-19;15.3;9.14;8.4
5948;U S ENERGY CORP - WYOMING;USEG;7.65;2002-06-19;2.4;1.66;0.204
5950;VASCO DATA SECURITY INTL;VDSI;42.95;2002-06-07;1.6;34.63;15.03
5956;MAGICJACK VOCALTEC LTD;CALL;234.0325;2002-04-26;44.2;11.78;7.8
5959;COGENTIX MEDICAL INC;CGNT;29.9;2002-07-01;4.5;2.7;1.15
5960;VirtualScopics, Inc.;VSCP;77.5;2006-04-19;38.5;4.5;3.06
5964;WAVE SYSTEMS CORP-CLASS A;WAVX;543.6;2002-06-03;156;9.09;1.18
5969;G. WILLI-FOOD INTERNATIONAL;WILC;8.9;2002-12-26;0.975;6.73;3.74
5972;WSI Industries Inc.;WSCI;17.45;2002-07-18;1.02;6.5499;3.8899
5974;WILLAMETTE VALLEY VINEYARDS;WVVI;9.17;2008-07-07;4.47;8.05;6.8902
5975;HANDY & HARMAN LTD;HNH;48.17;2007-11-08;6.05;48.17;16.43
5981;Ziopharm Oncology Inc;ZIOP;14.57;2007-10-15;3.18;14.57;5.78
5986;ATLANTIC AMERICAN CORP;AAME;5.35;2003-04-02;1.29;5;4.28
5992;Arca Biopharma, Inc.;ABIO;21798;2002-04-03;10584;10.57;3.84
5993;ABIOMED, Inc.;ABMD;106.45;2002-04-23;8.11;106.45;86.68
5994;Autobytel Inc.;ABTL;77.65;2002-07-15;9.505;24.57;17.8
5995;ACADIA Pharmaceuticals Inc.;ACAD;50.1;2006-06-13;8.58;50.1;24.52
5998;ATLANTIC COAST FINANCIAL COR;ACFC;101.989795918367;2008-01-17;49.5918367346939;6.54;5.582
6000;ACHILLION PHARMACEUTICALS;ACHN;19.61;2007-02-09;8.87;15.99;7.42
6001;Axcelis Technologies, Inc.;ACLS;16.04;2002-07-25;7.48;3.41;2.58
6003;Acorda Therapeutics, Inc.;ACOR;44.5;2006-06-13;3.34;44.5;38
6004;Active Power, Inc.;ACPW;37;2002-02-21;17.9;2.57;1.15
6005;ACACIA RESEARCH CORP;ACTG;46.47;2003-03-06;1.12;13.62;3.8
6016;STEEL EXCEL INC;SXCL;184.4;2002-06-12;92.1;24.5;13.6
6021;ADDUS HOMECARE CORP;ADUS;35.72;2010-04-28;4.77;35.72;20.03
6022;Aehr Test Systems;AEHR;11;2002-10-04;2.69;2.81;1.3799
6023;ADVANCED ENERGY INDUSTRIES;AEIS;38.55;2002-07-09;17.25;29.88;26.52
6024;AEP Industries Inc.;AEPI;93.29;2002-10-02;17.29;93.29;83.99
6026;ADDVANTAGE TECHNOLOGIES GRP;AEY;9.28;2002-09-26;0.66;2.4699;1.73
6027;AEterna Zentaris, Inc.;AEZS;4890;2002-07-24;1944;84.2;3.06
6028;Almost Family Inc;AFAM;51.47;2002-08-19;4.07;49.74;38.45
6029;POPEYES LOUISIANA KITCHEN IN;PLKI;66.23;2003-02-05;17.05;66.23;59.53
6031;AMTRUST FINANCIAL SERVICES;AFSI;71.08;2008-10-06;10.09;71.08;55.56
6036;ALLIED HEALTHCARE PRODUCTS;AHPI;8.24;2003-02-19;2.57;1.85;0.99
6037;ALTRA INDUSTRIAL MOTION CORP;AIMC;37.85;2008-10-09;9.32;29.4;21.95
6043;Akorn, Inc.;AKRX;55.92;2002-04-30;1.849;55.92;28.31
6046;Align Technology, Inc.;ALGN;68.27;2002-07-08;2.9;68.27;60.95
6047;ALLEGIANT TRAVEL CO;ALGT;233.98;2008-06-30;18.59;233.98;160.51
6050;Allot Communications Ltd.;ALLT;28.03;2007-05-29;6.6;9.71;5.01
6052;Alnylam Pharmaceuticals, Inc.;ALNY;138.73;2004-08-13;4;138.73;76.12
6053;Astro - Med, Inc. ;ALOT;16.5;2004-11-04;6.36;15.15;14.52
6056;ALASKA COMM SYSTEMS GROUP;ALSK;16.85;2002-06-24;4;2.54;1.7
6060;Alexza Pharmaceuticals, Inc.;ALXA;152.1;2007-08-22;75.7;2.22;0.4087
6061;Alexion Pharmaceuticals, Inc.;ALXN;207.84;2002-06-11;3.09;207.84;159.15
6063;AMAG Pharmaceuticals, Inc.;AMAG;76.46;2005-03-03;6.65;76.46;24.12
6066;AMERICAN INDEPENDENCE CORP;AMIC;19.565;2008-01-04;8.52;19.565;19.565
6068;ALLIED MOTION TECHNOLOGIES;AMOT;41.04;2003-06-30;1.5;41.04;19.34
6070;ALBANY MOLECULAR RESEARCH;AMRI;28.94;2002-10-10;13.95;22.2;16.86
